FULLREEF_ID,REEF,year,Dist.time,Dist.type,Dist.number,Recovery year,DISTURBANCE_TYPE,A_SECTOR,COVER,change,DHW
16019S,St. Crispin Reef,2003,Recovery,Single,1,no,n,CA,24.1,1.332742864,0.203333329
16019S,St. Crispin Reef,2004,Recovery,Single,1,no,n,CA,25.04187838,0.941878381,1.856666625
16019S,St. Crispin Reef,2005,Before,Single,1,yes,n,CA,27.43316413,2.391285748,0.149999997
16019S,St. Crispin Reef,2006,After,Single,1,no,d,CA,24.51885522,-2.91430891,0
16019S,St. Crispin Reef,2007,Recovery,Single,1,no,n,CA,28.40519263,3.886337411,0
16019S,St. Crispin Reef,2008,Before,Single,1,no,n,CA,29.01540772,0.610215086,0.049999999
16019S,St. Crispin Reef,2009,After,Single,1,no,n,CA,27.51111111,-1.504296604,1.306666637
16019S,St. Crispin Reef,2010,Before,Single,2,yes,n,CA,32.2,4.688888889,0.969999978
16019S,St. Crispin Reef,2011,During,Single,2,no,n,CA,29.56666667,-2.633333333,1.649999963
16019S,St. Crispin Reef,2012,After,Single,2,no,s,CA,15.26666667,-14.3,0.246666661
16019S,St. Crispin Reef,2013,Recovery,Single,2,no,n,CA,15.76666667,0.5,1.629999964
16019S,St. Crispin Reef,2014,Recovery,Single,2,no,n,CA,15.06666667,-0.7,0
16019S,St. Crispin Reef,2015,Recovery,Single,2,no,n,CA,16.57554439,1.508877722,1.596666631
16019S,St. Crispin Reef,2016,Before,Cumulative,3,yes,n,CA,21.13936348,4.563819095,6.276666526
16019S,St. Crispin Reef,2017,During,Cumulative,3,no,b,CA,14.23333333,-6.906030151,8.319999814
16019S,St. Crispin Reef,2018,After,Cumulative,3,no,b,CA,13.13333333,-1.1,0.049999999
16019S,St. Crispin Reef,2019,Recovery,Cumulative,3,no,n,CA,17.19945242,4.066119088,0.669999985
16019S,St. Crispin Reef,2020,Recovery,Cumulative,3,no,n,CA,20.3974845,3.198032075,6.653333185
16019S,St. Crispin Reef,2021,Recovery,Cumulative,3,no,n,CA,28.23959765,7.842113152,0.856666667
16019S,St. Crispin Reef,2022,Recovery,Cumulative,3,no,n,CA,35.29056661,7.050968956,4.05
16019S,St. Crispin Reef,2023,Recovery,Cumulative,3,yes,n,CA,36.57218306,1.281616459,0.363333333
16025S2,Opal Reef,1996,Recovery,Pre,0,no,n,CA,21.9042223,-2.167598555,1.249999972
16025S2,Opal Reef,1997,Recovery,Pre,0,no,n,CA,22.16275294,0.258530637,0
16025S2,Opal Reef,1998,Recovery,Pre,0,no,n,CA,20.86454617,-1.298206772,0
16025S2,Opal Reef,1999,Before,Cumulative,1,no,n,CA,21.45146266,0.586916497,0.579999987
16025S2,Opal Reef,2000,During,Cumulative,1,no,c,CA,19.52286607,-1.928596597,0
16025S2,Opal Reef,2001,After,Cumulative,1,no,n,CA,18.7124011,-0.810464972,1.309999971
16025S2,Opal Reef,2002,Recovery,Cumulative,1,no,n,CA,19.84396642,1.131565326,2.789999938
16025S2,Opal Reef,2003,Recovery,Cumulative,1,no,n,CA,19.06861472,-0.775351705,0.319999993
16025S2,Opal Reef,2004,Recovery,Cumulative,1,no,n,CA,19.77384944,0.705234721,2.049999954
16025S2,Opal Reef,2005,Recovery,Cumulative,1,no,n,CA,20.68991782,0.916068378,0.479999989
16025S2,Opal Reef,2007,Recovery,Cumulative,1,no,n,CA,19.19293117,-1.496986643,0
16025S2,Opal Reef,2009,Recovery,Cumulative,1,no,n,CA,23.76666667,4.573735494,1.709999962
16025S2,Opal Reef,2011,Before,Cumulative,2,yes,n,CA,26.23333333,2.466666667,1.77999996
16025S2,Opal Reef,2013,During,Cumulative,2,no,s,CA,21.16666667,-5.066666667,1.609999964
16025S2,Opal Reef,2015,During,Cumulative,2,no,n,CA,21.06666667,-0.1,2.179999951
16025S2,Opal Reef,2017,During,Cumulative,2,no,b,CA,8.766666667,-12.3,9.439999789
16025S2,Opal Reef,2019,After,Cumulative,2,no,b,CA,3.563855411,-5.202811255,0.649999985
16025S2,Opal Reef,2021,Recovery,Cumulative,2,yes,n,CA,5.179762429,1.615907018,1.06
16028S,Low Isles,1995,Recovery,Pre,0,no,n,CA,34.67577682,4.515828453,0.939999979
16028S,Low Isles,1996,Before,Cumulative,1,no,n,CA,39.25108141,4.575304592,1.479999967
16028S,Low Isles,1997,During,Cumulative,1,no,c,CA,35.42905983,-3.822021584,0
16028S,Low Isles,1998,During,Cumulative,1,no,c,CA,30.34637681,-5.082683017,0.309999993
16028S,Low Isles,1999,During,Cumulative,1,no,c,CA,21.3415639,-9.004812911,0
16028S,Low Isles,2000,After,Cumulative,1,no,c,CA,8.870708569,-12.47085533,0
16028S,Low Isles,2000,After,Cumulative,1,no,s,CA,8.870708569,-12.47085533,0
16028S,Low Isles,2001,Recovery,Cumulative,1,no,n,CA,9.210802503,0.340093934,1.249999972
16028S,Low Isles,2002,Recovery,Cumulative,1,no,n,CA,11.00488626,1.794083758,1.159999974
16028S,Low Isles,2003,Recovery,Cumulative,1,no,n,CA,10.93752094,-0.067365323,0
16028S,Low Isles,2004,Recovery,Cumulative,1,no,n,CA,11.64825492,0.710733981,0.699999984
16028S,Low Isles,2005,Recovery,Cumulative,1,no,n,CA,15.96666667,4.318411747,0.639999986
16028S,Low Isles,2007,Recovery,Cumulative,1,no,n,CA,18.16666667,2.2,0.44999999
16028S,Low Isles,2009,Before,Single,2,yes,n,CA,27.3,9.133333333,1.179999974
16028S,Low Isles,2011,After,Single,2,no,s,CA,22.1,-5.2,0.339999992
16028S,Low Isles,2011,After,Single,2,no,d,CA,22.1,-5.2,0.339999992
16028S,Low Isles,2013,Before,Single,3,yes,n,CA,33.5,11.4,1.279999971
16028S,Low Isles,2015,After,Single,3,no,c,CA,21.63333333,-11.86666667,1.499999966
16028S,Low Isles,2017,Before,Single,4,yes,n,CA,30.3,8.666666667,11.53999974
16028S,Low Isles,2019,After,Single,4,no,c,CA,24.17812409,-6.121875911,0.309999993
16028S,Low Isles,2019,After,Single,4,no,b,CA,24.17812409,-6.121875911,0.309999993
16028S,Low Isles,2021,Recovery,Single,4,no,n,CA,24.90639114,0.728267055,0.81
16028S,Low Isles,2022,Recovery,Single,4,yes,n,CA,35.55852488,10.65213373,4.17
16028S,Low Isles,2023,Recovery,Single,4,no,n,CA,35.34386606,-0.21465882,0.61
16049S,Green Island,1994,Recovery,Pre,0,no,c,CA,8.924749472,-0.528393928,2.259999949
16049S,Green Island,1995,Recovery,Pre,0,no,n,CA,12.47615684,3.551407372,2.119999953
16049S,Green Island,1996,Before,Cumulative,1,no,n,CA,14.74044536,2.264288517,1.629999964
16049S,Green Island,1997,During,Cumulative,1,no,c,CA,7.797186613,-6.943258747,0
16049S,Green Island,1998,During,Cumulative,1,no,n,CA,7.016904843,-0.78028177,0.949999979
16049S,Green Island,1999,During,Cumulative,1,no,n,CA,6.262970965,-0.753933878,1.259999972
16049S,Green Island,2000,After,Cumulative,1,no,s,CA,4.147911513,-2.115059452,0
16049S,Green Island,2001,Recovery,Cumulative,1,no,n,CA,4.381301054,0.233389541,1.239999972
16049S,Green Island,2002,Recovery,Cumulative,1,no,n,CA,4.794086866,0.412785812,2.009999955
16049S,Green Island,2003,Recovery,Cumulative,1,no,n,CA,4.96969697,0.175610104,0
16049S,Green Island,2004,Recovery,Cumulative,1,no,n,CA,7.325706409,2.356009439,1.029999977
16049S,Green Island,2005,Recovery,Cumulative,1,no,n,CA,9.541663274,2.215956865,0.499999989
16049S,Green Island,2007,Recovery,Cumulative,1,no,n,CA,13.30586265,3.764199372,0.42999999
16049S,Green Island,2009,Before,Cumulative,2,yes,n,CA,19.76666667,6.46080402,2.169999951
16049S,Green Island,2011,During,Cumulative,2,no,c,CA,16.13333333,-3.633333333,1.049999977
16049S,Green Island,2013,During,Cumulative,2,no,c,CA,10.3001675,-5.833165829,2.019999955
16049S,Green Island,2015,After,Cumulative,2,no,c,CA,6.033333333,-4.266834171,1.879999958
16049S,Green Island,2017,Recovery,Cumulative,2,no,n,CA,8.733333333,2.7,11.07999975
16049S,Green Island,2019,Recovery,Cumulative,2,no,n,CA,11.19843732,2.465103984,0.609999986
16049S,Green Island,2021,Recovery,Cumulative,2,yes,n,CA,14.3077481,3.109310779,0.31
16054S,Fitzroy Island,1994,Recovery,Pre,0,no,n,CA,24.20338001,9.89563191,2.279999949
16054S,Fitzroy Island,1995,Recovery,Pre,0,no,n,CA,30.63761122,6.434231216,2.259999949
16054S,Fitzroy Island,1996,Recovery,Pre,0,no,n,CA,36.27992456,5.642313335,1.599999964
16054S,Fitzroy Island,1997,Before,Cumulative,1,no,n,CA,36.44344515,0.163520592,0
16054S,Fitzroy Island,1998,During,Cumulative,1,no,n,CA,34.05504976,-2.388395391,1.149999974
16054S,Fitzroy Island,1999,During,Cumulative,1,no,b,CA,31.94219515,-2.112854611,1.309999971
16054S,Fitzroy Island,2000,After,Cumulative,1,no,c,CA,6.827475779,-25.11471937,0
16054S,Fitzroy Island,2001,Recovery,Cumulative,1,no,c,CA,6.300616157,-0.526859622,0.169999996
16054S,Fitzroy Island,2002,Recovery,Cumulative,1,no,n,CA,8.320788582,2.020172424,1.439999968
16054S,Fitzroy Island,2003,Recovery,Cumulative,1,no,n,CA,7.106267806,-1.214520775,0
16054S,Fitzroy Island,2004,Recovery,Cumulative,1,no,n,CA,9.736635155,2.630367348,0.989999978
16054S,Fitzroy Island,2005,Recovery,Cumulative,1,no,n,CA,15.34757854,5.610943388,0.519999988
16054S,Fitzroy Island,2007,Recovery,Cumulative,1,no,n,CA,17.83307616,2.485497612,0.619999986
16054S,Fitzroy Island,2009,Recovery,Cumulative,1,no,n,CA,24.83333333,7.000257178,1.749999961
16054S,Fitzroy Island,2011,Before,Cumulative,2,yes,n,CA,29.13869347,4.305360134,1.019999977
16054S,Fitzroy Island,2013,During,Cumulative,2,no,c,CA,29.06666667,-0.072026801,2.449999945
16054S,Fitzroy Island,2015,After,Cumulative,2,no,c,CA,16.5360134,-12.53065327,1.379999969
16054S,Fitzroy Island,2017,Recovery,Cumulative,2,no,n,CA,17.23333333,0.697319933,11.10999975
16054S,Fitzroy Island,2019,Recovery,Cumulative,2,no,n,CA,20.73554031,3.502206981,0.669999985
16054S,Fitzroy Island,2021,Before,Cumulative,3,yes,n,CA,37.91111739,17.17557708,0.32
16054S,Fitzroy Island,2022,After,Single,3,no,c,CA,33.3544581,-4.556659294,3.35
16054S,Fitzroy Island,2023,Recovery,Single,3,yes,n,CA,34.83821974,1.483761642,0.46
16057S,Hastings Reef,1994,Recovery,Pre,0,no,n,CA,20.24249065,-0.355040374,2.949999934
16057S,Hastings Reef,1995,Recovery,Pre,0,no,n,CA,24.00565875,3.763168093,2.296666615
16057S,Hastings Reef,1996,Recovery,Pre,0,no,n,CA,25.69253706,1.686878319,1.546666632
16057S,Hastings Reef,1997,Recovery,Pre,0,no,n,CA,27.21972014,1.527183072,0
16057S,Hastings Reef,1998,Recovery,Pre,0,no,n,CA,27.40089561,0.181175477,0
16057S,Hastings Reef,1999,Before,Single,1,no,n,CA,31.32567081,3.924775197,0.89999998
16057S,Hastings Reef,2000,After,Single,1,no,c,CA,23.18160215,-8.144068663,0
16057S,Hastings Reef,2000,After,Single,1,no,s,CA,23.18160215,-8.144068663,0
16057S,Hastings Reef,2001,Recovery,Single,1,no,n,CA,24.47577243,1.29417028,1.716666628
16057S,Hastings Reef,2002,Before,Cumulative,2,yes,n,CA,27.8201286,3.344356177,3.376666591
16057S,Hastings Reef,2003,During,Cumulative,2,no,d,CA,24.97371902,-2.846409582,0
16057S,Hastings Reef,2004,During,Cumulative,2,no,n,CA,25.21396047,0.240241449,1.749999961
16057S,Hastings Reef,2005,During,Cumulative,2,no,n,CA,23.64066304,-1.573297431,0.863333314
16057S,Hastings Reef,2006,During,Cumulative,2,no,n,CA,23.56758866,-0.073074376,0.093333331
16057S,Hastings Reef,2007,During,Cumulative,2,no,n,CA,25.00720268,1.439614015,0
16057S,Hastings Reef,2008,After,Cumulative,2,no,n,CA,24.43745041,-0.56975227,0.479999989
16057S,Hastings Reef,2009,Recovery,Cumulative,2,no,n,CA,24.61717172,0.179721307,2.776666605
16057S,Hastings Reef,2010,Before,Cumulative,3,yes,n,CA,28.84321608,4.226044363,1.566666632
16057S,Hastings Reef,2011,During,Cumulative,3,no,n,CA,26.53333333,-2.309882747,1.413333302
16057S,Hastings Reef,2011,During,Cumulative,3,no,n,CA,26.53333333,-2.309882747,1.413333302
16057S,Hastings Reef,2012,After,Cumulative,3,no,s,CA,19.36666667,-7.166666667,0.293333327
16057S,Hastings Reef,2013,Recovery,Cumulative,3,no,n,CA,21.83886097,2.472194305,1.553333299
16057S,Hastings Reef,2014,Recovery,Cumulative,3,no,n,CA,25.9,4.061139028,0
16057S,Hastings Reef,2015,Recovery,Cumulative,3,no,n,CA,26.1201005,0.220100503,1.579999965
16057S,Hastings Reef,2016,Before,Cumulative,4,yes,n,CA,32.57855946,6.458458961,5.473333211
16057S,Hastings Reef,2017,During,Cumulative,4,no,b,CA,26.1,-6.478559464,10.42666643
16057S,Hastings Reef,2018,After,Cumulative,4,no,b,CA,9.433333333,-16.66666667,0.093333331
16057S,Hastings Reef,2019,Recovery,Cumulative,4,no,n,CA,10.05247475,0.619141417,0.453333323
16057S,Hastings Reef,2020,Recovery,Cumulative,4,no,n,CA,12.27362939,2.221154635,7.77333316
16057S,Hastings Reef,2021,Recovery,Cumulative,4,no,n,CA,13.13549909,0.861869707,0.983333333
16057S,Hastings Reef,2022,Recovery,Cumulative,4,no,n,CA,13.41947671,0.283977618,4.423333333
16057S,Hastings Reef,2023,Recovery,Cumulative,4,yes,n,CA,18.2903198,4.870843088,0.746666667
16060S,Michaelmas Cay,1994,Recovery,Pre,0,no,n,CA,15.5354663,1.179650262,2.883333269
16060S,Michaelmas Cay,1995,Recovery,Pre,0,no,n,CA,19.77798472,4.242518416,2.276666616
16060S,Michaelmas Cay,1996,Recovery,Pre,0,no,n,CA,21.68291382,1.904929104,1.569999965
16060S,Michaelmas Cay,1997,Recovery,Pre,0,no,n,CA,23.94799841,2.265084587,0
16060S,Michaelmas Cay,1999,Before,Single,1,no,n,CA,25.6771009,2.325460575,0.983333311
16060S,Michaelmas Cay,2000,After,Single,1,no,s,CA,21.52123045,-4.15587045,0
16060S,Michaelmas Cay,2001,Recovery,Single,1,no,n,CA,23.92702888,2.405798424,1.729999961
16060S,Michaelmas Cay,2002,Recovery,Single,1,no,n,CA,23.5047841,-0.422244776,3.353333258
16060S,Michaelmas Cay,2003,Recovery,Single,1,no,n,CA,22.86685132,-0.637932784,0
16060S,Michaelmas Cay,2004,Recovery,Single,1,no,n,CA,22.03025296,-0.836598359,2.173333285
16060S,Michaelmas Cay,2005,Recovery,Single,1,no,n,CA,23.0330562,1.002803242,0.75666665
16060S,Michaelmas Cay,2007,Recovery,Single,1,no,n,CA,21.30703518,-1.726021026,0
16060S,Michaelmas Cay,2009,Before,Single,2,yes,n,CA,23.17520938,1.868174204,2.906666602
16060S,Michaelmas Cay,2011,After,Single,2,no,s,CA,13.73333333,-9.441876047,1.4833333
16060S,Michaelmas Cay,2013,Recovery,Single,2,no,n,CA,13.4,-0.333333333,1.663333296
16060S,Michaelmas Cay,2015,Recovery,Single,2,n,n,CA,17.16666667,3.766666667,2.089999953
16060S,Michaelmas Cay,2017,Before,Cumulative,3,yes,n,CA,20.83333333,3.666666667,10.88999976
16060S,Michaelmas Cay,2019,After,Cumulative,3,no,c,CA,8.494169563,-12.33916377,0.479999989
16060S,Michaelmas Cay,2019,After,Cumulative,3,no,b,CA,8.494169563,-12.33916377,0.479999989
16060S,Michaelmas Cay,2021,Recovery,Cumulative,3,yes,n,CA,15.68737791,7.193208345,1.13
16064S,Arlington Reef,2008,Recovery,Pre,0,no,n,CA,20.79324985,2.870800873,0.493333322
16064S,Arlington Reef,2010,Before,Cumulative,1,no,n,CA,21.43333333,0.64008348,1.456666634
16064S,Arlington Reef,2012,After,Cumulative,1,no,s,CA,15.53333333,-5.9,0.393333325
16064S,Arlington Reef,2012,After,Cumulative,1,no,s,CA,15.53333333,-5.9,0.393333325
16064S,Arlington Reef,2014,Recovery,Cumulative,1,no,n,CA,18.40485762,2.871524288,0
16064S,Arlington Reef,2016,Before,Cumulative,2,yes,n,CA,24.47872697,6.073869347,5.066666553
16064S,Arlington Reef,2017,During,Cumulative,2,no,d,CA,20.66666667,-3.812060302,10.94333309
16064S,Arlington Reef,2018,After,Cumulative,2,no,b,CA,10.93333333,-9.733333333,0.159999996
16064S,Arlington Reef,2020,Recovery,Cumulative,2,yes,n,CA,12.48012164,1.546788309,7.646666496
16068S,Thetford Reef,1995,Recovery,Pre,0,no,n,CA,18.87824126,3.034296847,1.849999959
16068S,Thetford Reef,1996,Recovery,Pre,0,no,n,CA,22.0995807,3.221339436,1.386666636
16068S,Thetford Reef,1997,Recovery,Pre,0,no,n,CA,26.2236721,4.124091401,0
16068S,Thetford Reef,1998,Recovery,Pre,0,no,n,CA,30.40207706,4.178404959,0.049999999
16068S,Thetford Reef,1999,Before,Cumulative,1,no,n,CA,36.06391008,5.661833022,1.276666638
16068S,Thetford Reef,2000,During,Cumulative,1,no,c,CA,22.95761103,-13.10629905,0
16068S,Thetford Reef,2002,During,Cumulative,1,no,c,CA,5.748329346,-17.20928168,1.929999957
16068S,Thetford Reef,2002,During,Cumulative,1,no,c,CA,5.748329346,-17.20928168,1.929999957
16068S,Thetford Reef,2003,After,Cumulative,1,no,n,CA,3.846678094,-1.901651252,0
16068S,Thetford Reef,2004,Recovery,Cumulative,1,no,n,CA,5.608752554,1.762074461,1.959999956
16068S,Thetford Reef,2005,Recovery,Cumulative,1,no,n,CA,8.354671293,2.745918739,0.793333316
16068S,Thetford Reef,2006,Recovery,Cumulative,1,no,n,CA,11.14787653,2.79320524,0.709999984
16068S,Thetford Reef,2007,Recovery,Cumulative,1,no,n,CA,16.06666667,4.918790133,0
16068S,Thetford Reef,2008,Recovery,Cumulative,1,no,n,CA,20.77413463,4.707467966,0.29666666
16068S,Thetford Reef,2009,Recovery,Cumulative,1,no,n,CA,30.8,10.02586537,2.896666602
16068S,Thetford Reef,2010,Before,Single,2,yes,n,CA,35.3,4.5,1.296666638
16068S,Thetford Reef,2011,After,Single,2,no,s,CA,19.37169179,-15.92830821,1.576666631
16068S,Thetford Reef,2011,After,Single,2,no,d,CA,19.37169179,-15.92830821,1.576666631
16068S,Thetford Reef,2012,Recovery,Single,2,no,n,CA,19.14594595,-0.225745846,0.366666658
16068S,Thetford Reef,2013,Recovery,Single,2,no,n,CA,20.96666667,1.820720721,2.726666606
16068S,Thetford Reef,2014,Recovery,Single,2,no,n,CA,23.70569514,2.739028476,0
16068S,Thetford Reef,2015,Recovery,Single,2,no,n,CA,27.26169874,3.556003595,2.509999944
16068S,Thetford Reef,2016,Before,Cumulative,3,yes,n,CA,30.33333333,3.071634596,3.86666658
16068S,Thetford Reef,2017,During,Cumulative,3,no,d,CA,29.23333333,-1.1,10.98666642
16068S,Thetford Reef,2018,After,Cumulative,3,no,b,CA,12.3,-16.93333333,0.149999997
16068S,Thetford Reef,2019,Recovery,Cumulative,3,no,n,CA,16.69671898,4.396718976,0.703333318
16068S,Thetford Reef,2020,Recovery,Cumulative,3,no,n,CA,15.81900377,-0.877715207,6.606666519
16068S,Thetford Reef,2021,Recovery,Cumulative,3,no,n,CA,20.61132285,4.792319079,0.823333333
16068S,Thetford Reef,2022,Recovery,Cumulative,3,no,n,CA,20.72620389,0.114881047,4.76
16068S,Thetford Reef,2023,Recovery,Cumulative,3,yes,n,CA,22.81647148,2.090267581,0.793333333
16071S,Moore Reef,2008,Recovery,Pre,0,no,n,IN,26.68123953,-1.889457451,0.193333329
16071S,Moore Reef,2010,Before,Single,1,no,n,IN,31.97571189,5.294472362,1.233333306
16071S,Moore Reef,2012,After,Single,1,no,s,IN,18.86666667,-13.10904523,0.369999992
16071S,Moore Reef,2012,After,Single,1,no,s,IN,18.86666667,-13.10904523,0.369999992
16071S,Moore Reef,2014,Recovery,Single,1,no,n,IN,23.16666667,4.3,0
16071S,Moore Reef,2016,Before,Single,2,yes,n,IN,29.0078727,5.84120603,3.483333255
16071S,Moore Reef,2018,After,Single,2,no,b,IN,11.93333333,-17.07453936,0.149999997
16071S,Moore Reef,2020,Recovery,Single,2,yes,n,IN,15.05722085,3.123887519,6.153333196
17014S,Hedley Reef,2008,Recovery,Pre,0,no,n,IN,18.13969849,2.660590833,0
17014S,Hedley Reef,2010,Before,Single,1,no,n,IN,21.76666667,3.626968174,1.009999977
17014S,Hedley Reef,2012,After,Single,1,no,s,IN,9.433333333,-12.33333333,0.659999985
17014S,Hedley Reef,2016,Before,Single,2,yes,n,IN,12.96666667,3.533333333,3.14999993
17014S,Hedley Reef,2018,After,Single,2,n,b,IN,3.8,-9.166666667,0
17014S,Hedley Reef,2020,Recovery,Single,2,yes,n,IN,4.9741747,1.1741747,5.309999881
17016S,McCulloch Reef,2008,Recovery,Pre,0,no,n,IN,16.74304858,-0.203517588,0.139999997
17016S,McCulloch Reef,2010,Before,Single,1,no,n,IN,21.33333333,4.590284757,1.009999977
17016S,McCulloch Reef,2012,After,Single,1,no,s,IN,10.06666667,-11.26666667,0.669999985
17016S,McCulloch Reef,2016,Before,Cumulative,2,yes,n,IN,11.5,1.433333333,3.099999931
17016S,McCulloch Reef,2018,During,Cumulative,2,no,c,IN,5.035175879,-6.464824121,0
17016S,McCulloch Reef,2020,After,Cumulative,2,no,n,IN,4.379076099,-0.65609978,5.36999988
17024S,Peart Reef,2008,Recovery,Pre,0,no,n,IN,19.87979798,6.933871377,0.609999986
17024S,Peart Reef,2010,Before,Single,1,no,n,IN,33.83333333,13.95353535,1.159999974
17024S,Peart Reef,2012,After,Single,1,no,s,IN,30.10971524,-3.72361809,0.819999982
17024S,Peart Reef,2014,Before,Cumulative,2,yes,n,IN,42.6820643,12.57234905,0
17024S,Peart Reef,2016,During,Cumulative,2,no,c,IN,42.01539763,-0.666666667,2.279999949
17024S,Peart Reef,2018,After,Cumulative,2,no,c,IN,11.33333333,-30.6820643,0.409999991
17024S,Peart Reef,2020,Recovery,Cumulative,2,no,n,IN,13.98978885,2.656455514,5.559999876
17024S,Peart Reef,2022,Recovery,Cumulative,2,no,n,IN,24.12844001,10.13865116,4.47
17024S,Peart Reef,2023,Recovery,Cumulative,2,yes,n,IN,26.6779032,2.549463185,0.94
17034S,Feather Reef,2008,Recovery,Pre,0,no,s,IN,22.97319933,1.508425905,1.089999976
17034S,Feather Reef,2010,Before,Single,1,no,n,IN,40.01088777,17.03768844,1.149999974
17034S,Feather Reef,2012,After,Single,1,no,s,IN,21.43969849,-18.57118928,0.659999985
17034S,Feather Reef,2014,Recovery,Single,1,no,n,IN,39.43333333,17.99363484,0
17034S,Feather Reef,2016,Before,Cumulative,2,yes,n,IN,50.33333333,10.9,2.299999949
17034S,Feather Reef,2018,During,Cumulative,2,no,b,IN,28.10737018,-22.22596315,0.609999986
17034S,Feather Reef,2020,After,Cumulative,2,no,u,IN,23.67410441,-4.433265778,5.449999878
17034S,Feather Reef,2022,Recovery,Cumulative,2,no,n,IN,29.56480235,5.89069794,4.65
17034S,Feather Reef,2023,Recovery,Cumulative,2,yes,n,IN,34.71769111,5.152888759,0.93
17063A,Farquharson Reef,2008,Recovery,Pre,0,no,n,IN,5.068029757,-0.535320326,1.059999976
17063A,Farquharson Reef,2010,Recovery,Pre,0,no,n,IN,7.733333333,2.665303576,1.409999968
17063A,Farquharson Reef,2012,Recovery,Pre,0,no,s,IN,7.469179229,-0.264154104,0.43999999
17063A,Farquharson Reef,2016,Before,Single,1,no,n,IN,29.03333333,21.5641541,2.459999945
17063A,Farquharson Reef,2018,After,Single,1,no,c,IN,7.333333333,-21.7,0.179999996
17063A,Farquharson Reef,2020,Recovery,Single,1,no,n,IN,8.020680201,0.687346868,5.909999868
17063A,Farquharson Reef,2022,Recovery,Single,1,no,n,IN,7.184547426,-0.836132775,5.1
17063A,Farquharson Reef,2023,Recovery,Single,1,no,n,IN,7.385620915,0.201073489,0.64
17064S,Taylor Reef,2006,Before,Single,1,no,n,IN,5.900054238,,
17064S,Taylor Reef,2008,After,Single,1,no,s,IN,4.066855173,-1.833199065,0.45999999
17064S,Taylor Reef,2010,Recovery,Single,1,no,n,IN,17.53333333,13.46647816,1.399999969
17064S,Taylor Reef,2012,Recovery,Single,1,no,n,IN,20.53333333,3,0.43999999
17064S,Taylor Reef,2016,Before,Single,2,yes,n,IN,62.96666667,42.43333333,2.319999948
17064S,Taylor Reef,2018,After,Single,2,no,c,IN,3.4,-59.56666667,0.159999996
17064S,Taylor Reef,2020,Recovery,Single,2,no,n,IN,4.385443771,0.985443771,5.839999869
17064S,Taylor Reef,2022,Before,Single,3,yes,n,IN,8.562904693,4.177460922,5.38
17064S,Taylor Reef,2023,After,Single,3,no,b,IN,8.247906362,-0.314998331,0.49
18030S,Kelso Reef,2008,Recovery,Pre,0,no,n,TO,6.295137767,0.846618649,0
18030S,Kelso Reef,2010,Before,Single,1,no,n,TO,9.342546064,3.047408297,1.34999997
18030S,Kelso Reef,2012,After,Single,1,no,s,TO,6.966666667,-2.375879397,0.939999979
18030S,Kelso Reef,2014,Recovery,Single,1,no,n,TO,9.266666667,2.3,0
18030S,Kelso Reef,2016,Before,Single,2,yes,n,TO,16.56666667,7.3,3.519999921
18030S,Kelso Reef,2018,After,Single,2,no,b,TO,14,-2.566666667,0.149999997
18030S,Kelso Reef,2020,Recovery,Single,2,no,n,TO,19.65012593,5.65012593,5.399999879
18030S,Kelso Reef,2022,Recovery,Single,2,no,n,TO,20.65854903,1.008423103,5.24
18030S,Kelso Reef,2023,Recovery,Single,2,yes,n,TO,20.89138301,0.232833977,1.64
18031S,Little Kelso Reef,2008,Recovery,Pre,0,no,n,TO,8.763423912,0.780919407,0
18031S,Little Kelso Reef,2010,Before,Single,1,no,n,TO,18.23417085,9.470746943,1.316666637
18031S,Little Kelso Reef,2012,After,Single,1,no,s,TO,11.53333333,-6.700837521,0.933333312
18031S,Little Kelso Reef,2014,Recovery,Single,1,no,n,TO,20.66666667,9.133333333,0
18031S,Little Kelso Reef,2016,Recovery,Single,1,no,n,TO,38.53333333,17.86666667,3.253333261
18031S,Little Kelso Reef,2018,Before,Single,2,yes,n,TO,40.53333333,2,0
18031S,Little Kelso Reef,2020,After,Single,2,no,c,TO,35.08194597,-5.451387362,5.289999882
18032S,Rib Reef,1995,Recovery,Pre,0,no,n,TO,55.44811135,17.45434147,2.969999934
18032S,Rib Reef,1996,Before,Cumulative,1,no,n,TO,66.24376089,10.79564954,0.329999993
18032S,Rib Reef,1997,During,Cumulative,1,no,s,TO,46.21472853,-20.02903236,0.159999996
18032S,Rib Reef,1998,During,Cumulative,1,no,b,TO,42.48994936,-3.724779176,4.209999906
18032S,Rib Reef,1999,During,Cumulative,1,no,n,TO,44.40652543,1.916576073,0.689999985
18032S,Rib Reef,2000,During,Cumulative,1,no,c,TO,28.39552449,-16.01100094,0
18032S,Rib Reef,2000,During,Cumulative,1,no,s,TO,28.39552449,-16.01100094,0
18032S,Rib Reef,2001,During,Cumulative,1,no,c,TO,7.100105941,-21.29541855,1.77999996
18032S,Rib Reef,2002,During,Cumulative,1,no,c,TO,5.015092469,-2.085013472,2.599999942
18032S,Rib Reef,2003,After,Cumulative,1,no,c,TO,3.240350877,-1.774741592,0
18032S,Rib Reef,2004,Recovery,Cumulative,1,no,n,TO,3.541880342,0.301529465,1.639999963
18032S,Rib Reef,2005,Recovery,Cumulative,1,no,n,TO,5.135008375,1.593128033,1.569999965
18032S,Rib Reef,2006,Recovery,Cumulative,1,no,n,TO,7.333333333,2.198324958,0.799999982
